Data Type,Fix Time,TimeWhen,Orig. Lat.,,Orig. Long.,Latitude,Longitude,Wrong Hemisphere - Longitude,,Fix Quality,# Satellites,Horizontal dilution of position,Altitude above MSL,,Height of geoid above WGS84,,,Checksum
$GNGGA,200444,4.0444,4249.68682,N,7216.71579,42.8281137,-72.2785965,72.2785965,W,2,12,0.71,21799.1,M,-33.2,M,,0000*7C
$GNGGA,200445,4.0445,4249.68741,N,7216.71422,42.8281235,-72.2785703,72.2785703,W,2,12,0.71,21803.1,M,-33.2,M,,0000*70
$GNGGA,200446,4.0446,4249.68863,N,7216.71319,42.8281438,-72.2785532,72.2785532,W,2,12,0.71,21807,M,-33.2,M,,0000*76
$GNGGA,200447,4.0447,4249.69007,N,7216.71205,42.8281678,-72.2785342,72.2785342,W,2,12,0.71,21811.4,M,-33.2,M,,0000*73
$GNGGA,200448,4.0448,4249.69131,N,7216.71042,42.8281885,-72.278507,72.278507,W,2,12,0.71,21816.2,M,-33.2,M,,0000*78
$GNGGA,200449,4.0449,4249.69233,N,7216.70824,42.8282055,-72.2784707,72.2784707,W,2,12,0.71,21820.9,M,-33.2,M,,0000*7F
$GNGGA,200450,4.045,4249.69346,N,7216.70571,42.8282243,-72.2784285,72.2784285,W,2,12,0.71,21825.5,M,-33.2,M,,0000*70
$GNGGA,200451,4.0451,4249.69515,N,7216.70267,42.8282525,-72.2783778,72.2783778,W,2,12,0.71,21829.2,M,-33.2,M,,0000*7A
$GNGGA,200452,4.0452,4249.6974,N,7216.69866,42.82829,-72.278311,72.278311,W,2,12,0.71,21832.1,M,-33.2,M,,0000*71
$GNGGA,200453,4.0453,4249.69966,N,7216.69418,42.8283277,-72.2782363,72.2782363,W,2,12,0.71,21835.2,M,-33.2,M,,0000*7B
$GNGGA,200454,4.0454,4249.7014,N,7216.69038,42.8283567,-72.278173,72.278173,W,2,12,0.71,21838.5,M,-33.2,M,,0000*74
$GNGGA,200455,4.0455,4249.70277,N,7216.68744,42.8283795,-72.278124,72.278124,W,2,12,0.71,21842.5,M,-33.2,M,,0000*72
$GNGGA,200456,4.0456,4249.70435,N,7216.6845,42.8284058,-72.278075,72.278075,W,2,12,0.71,21847.1,M,-33.2,M,,0000*76
$GNGGA,200457,4.0457,4249.70627,N,7216.68125,42.8284378,-72.2780208,72.2780208,W,2,12,0.71,21851.8,M,-33.2,M,,0000*7F
$GNGGA,200458,4.0458,4249.70793,N,7216.67851,42.8284655,-72.2779752,72.2779752,W,2,12,0.71,21856.2,M,-33.2,M,,0000*76
$GNGGA,200459,4.0459,4249.70876,N,7216.6768,42.8284793,-72.2779467,72.2779467,W,2,12,0.71,21860.7,M,-33.2,M,,0000*71
$GNGGA,200500,4.05,4249.70917,N,7216.67548,42.8284862,-72.2779247,72.2779247,W,2,12,0.71,21865.7,M,-33.2,M,,0000*78
$GNGGA,200501,4.0501,4249.71006,N,7216.67336,42.828501,-72.2778893,72.2778893,W,2,12,0.71,21871,M,-33.2,M,,0000*7C
$GNGGA,200502,4.0502,4249.71174,N,7216.6698,42.828529,-72.27783,72.27783,W,2,12,0.71,21875.8,M,-33.2,M,,0000*71
$GNGGA,200503,4.0503,4249.71377,N,7216.66503,42.8285628,-72.2777505,72.2777505,W,2,12,0.71,21880,M,-33.2,M,,0000*74
$GNGGA,200504,4.0504,4249.71557,N,7216.6602,42.8285928,-72.27767,72.27767,W,2,12,0.71,21884.1,M,-33.2,M,,0000*76
$GNGGA,200505,4.0505,4249.717,N,7216.65644,42.8286167,-72.2776073,72.2776073,W,2,12,0.71,21888.3,M,-33.2,M,,0000*7E
$GNGGA,200506,4.0506,4249.71842,N,7216.65374,42.8286403,-72.2775623,72.2775623,W,2,12,0.71,21892.9,M,-33.2,M,,0000*73
$GNGGA,200507,4.0507,4249.71999,N,7216.6512,42.8286665,-72.27752,72.27752,W,2,12,0.71,21897.4,M,-33.2,M,,0000*7E
$GNGGA,200508,4.0508,4249.72144,N,7216.64881,42.8286907,-72.2774802,72.2774802,W,2,12,0.71,21901.7,M,-33.2,M,,0000*74
$GNGGA,200509,4.0509,4249.72242,N,7216.64684,42.828707,-72.2774473,72.2774473,W,2,12,0.71,21905.7,M,-33.2,M,,0000*7F
$GNGGA,200510,4.051,4249.72308,N,7216.64513,42.828718,-72.2774188,72.2774188,W,2,12,0.71,21910.2,M,-33.2,M,,0000*74
$GNGGA,200511,4.0511,4249.72401,N,7216.64331,42.8287335,-72.2773885,72.2773885,W,2,12,0.71,21914.5,M,-33.2,M,,0000*7E
$GNGGA,200512,4.0512,4249.72517,N,7216.64087,42.8287528,-72.2773478,72.2773478,W,2,12,0.71,21919.2,M,-33.2,M,,0000*7F
$GNGGA,200513,4.0513,4249.72656,N,7216.63764,42.828776,-72.277294,72.277294,W,2,12,0.71,21924.2,M,-33.2,M,,0000*7B
$GNGGA,200514,4.0514,4249.72793,N,7216.63348,42.8287988,-72.2772247,72.2772247,W,2,12,0.76,21928.7,M,-33.2,M,,0000*70
$GNGGA,200515,4.0515,4249.72926,N,7216.62815,42.828821,-72.2771358,72.2771358,W,2,12,0.71,21932.7,M,-33.2,M,,0000*7F
$GNGGA,200516,4.0516,4249.73066,N,7216.62225,42.8288443,-72.2770375,72.2770375,W,2,12,0.71,21936.9,M,-33.2,M,,0000*73
$GNGGA,200517,4.0517,4249.73208,N,7216.61686,42.828868,-72.2769477,72.2769477,W,2,12,0.71,21941.2,M,-33.2,M,,0000*7D
$GNGGA,200518,4.0518,4249.73339,N,7216.61255,42.8288898,-72.2768758,72.2768758,W,2,12,0.71,21945.7,M,-33.2,M,,0000*7A
$GNGGA,200519,4.0519,4249.7346,N,7216.60884,42.82891,-72.276814,72.276814,W,2,12,0.71,21950.3,M,-33.2,M,,0000*77
$GNGGA,200520,4.052,4249.7354,N,7216.60519,42.8289233,-72.2767532,72.2767532,W,2,12,0.71,21955.2,M,-33.2,M,,0000*73
$GNGGA,200521,4.0521,4249.73611,N,7216.60205,42.8289352,-72.2767008,72.2767008,W,2,12,0.71,21959.5,M,-33.2,M,,0000*74
$GNGGA,200522,4.0522,4249.73686,N,7216.59979,42.8289477,-72.2766632,72.2766632,W,2,12,0.71,21963.1,M,-33.2,M,,0000*7E
$GNGGA,200523,4.0523,4249.73765,N,7216.59787,42.8289608,-72.2766312,72.2766312,W,2,12,0.71,21967,M,-33.2,M,,0000*79
$GNGGA,200524,4.0524,4249.73822,N,7216.59485,42.8289703,-72.2765808,72.2765808,W,2,12,0.71,21971.2,M,-33.2,M,,0000*76
$GNGGA,200525,4.0525,4249.73842,N,7216.59016,42.8289737,-72.2765027,72.2765027,W,2,12,0.71,21974.9,M,-33.2,M,,0000*71
$GNGGA,200526,4.0526,4249.73853,N,7216.58473,42.8289755,-72.2764122,72.2764122,W,2,12,0.71,21979.3,M,-33.2,M,,0000*73
$GNGGA,200527,4.0527,4249.73939,N,7216.57926,42.8289898,-72.276321,72.276321,W,2,12,0.71,21983.7,M,-33.2,M,,0000*7C
$GNGGA,200528,4.0528,4249.74099,N,7216.57393,42.8290165,-72.2762322,72.2762322,W,2,12,0.71,21988,M,-33.2,M,,0000*7F
$GNGGA,200529,4.0529,4249.74262,N,7216.56864,42.8290437,-72.276144,72.276144,W,2,12,0.71,21992.6,M,-33.2,M,,0000*77
$GNGGA,200530,4.053,4249.74376,N,7216.56355,42.8290627,-72.2760592,72.2760592,W,2,12,0.71,21997.2,M,-33.2,M,,0000*73
$GNGGA,200531,4.0531,4249.74474,N,7216.55918,42.829079,-72.2759863,72.2759863,W,2,12,0.71,22001.7,M,-33.2,M,,0000*77
$GNGGA,200532,4.0532,4249.74627,N,7216.55594,42.8291045,-72.2759323,72.2759323,W,2,12,0.71,22005.8,M,-33.2,M,,0000*73
$GNGGA,200533,4.0533,4249.74854,N,7216.55351,42.8291423,-72.2758918,72.2758918,W,2,12,0.71,22009.8,M,-33.2,M,,0000*7B
$GNGGA,200534,4.0534,4249.75086,N,7216.55091,42.829181,-72.2758485,72.2758485,W,2,12,0.71,22014.3,M,-33.2,M,,0000*72
$GNGGA,200535,4.0535,4249.75248,N,7216.5476,42.829208,-72.2757933,72.2757933,W,2,12,0.71,22019,M,-33.2,M,,0000*75
$GNGGA,200536,4.0536,4249.75346,N,7216.54383,42.8292243,-72.2757305,72.2757305,W,2,12,0.71,22023.9,M,-33.2,M,,0000*70
$GNGGA,200537,4.0537,4249.75457,N,7216.53995,42.8292428,-72.2756658,72.2756658,W,2,12,0.71,22028.9,M,-33.2,M,,0000*77
$GNGGA,200538,4.0538,4249.75626,N,7216.53557,42.829271,-72.2755928,72.2755928,W,2,12,0.71,22033.5,M,-33.2,M,,0000*78
$GNGGA,200539,4.0539,4249.75831,N,7216.52997,42.8293052,-72.2754995,72.2754995,W,2,12,0.71,22037.5,M,-33.2,M,,0000*74
$GNGGA,200540,4.054,4249.75979,N,7216.52314,42.8293298,-72.2753857,72.2753857,W,2,12,0.71,22041.3,M,-33.2,M,,0000*71
$GNGGA,200541,4.0541,4249.76044,N,7216.51637,42.8293407,-72.2752728,72.2752728,W,2,12,0.71,22045.7,M,-33.2,M,,0000*73
$GNGGA,200542,4.0542,4249.76108,N,7216.51106,42.8293513,-72.2751843,72.2751843,W,2,12,0.71,22050.8,M,-33.2,M,,0000*77
$GNGGA,200543,4.0543,4249.76215,N,7216.50706,42.8293692,-72.2751177,72.2751177,W,2,12,0.71,22055.8,M,-33.2,M,,0000*7B
$GNGGA,200544,4.0544,4249.76319,N,7216.50338,42.8293865,-72.2750563,72.2750563,W,2,12,0.71,22060.2,M,-33.2,M,,0000*74
$GNGGA,200545,4.0545,4249.76357,N,7216.49942,42.8293928,-72.2749903,72.2749903,W,2,12,0.71,22064.2,M,-33.2,M,,0000*74
$GNGGA,200546,4.0546,4249.76372,N,7216.49529,42.8293953,-72.2749215,72.2749215,W,2,12,0.71,22068.2,M,-33.2,M,,0000*7D
$GNGGA,200547,4.0547,4249.76453,N,7216.49138,42.8294088,-72.2748563,72.2748563,W,2,12,0.71,22072.6,M,-33.2,M,,0000*73
$GNGGA,200548,4.0548,4249.76639,N,7216.48762,42.8294398,-72.2747937,72.2747937,W,2,12,0.71,22077.1,M,-33.2,M,,0000*78
$GNGGA,200549,4.0549,4249.76895,N,7216.48317,42.8294825,-72.2747195,72.2747195,W,2,12,0.71,22081.5,M,-33.2,M,,0000*7A
$GNGGA,200550,4.055,4249.77149,N,7216.47725,42.8295248,-72.2746208,72.2746208,W,2,12,0.71,22085.6,M,-33.2,M,,0000*76
$GNGGA,200551,4.0551,4249.77364,N,7216.47018,42.8295607,-72.274503,72.274503,W,2,12,0.71,22089.5,M,-33.2,M,,0000*7C
$GNGGA,200552,4.0552,4249.77558,N,7216.46309,42.829593,-72.2743848,72.2743848,W,2,12,0.71,22093.6,M,-33.2,M,,0000*7C
$GNGGA,200553,4.0553,4249.77755,N,7216.45664,42.8296258,-72.2742773,72.2742773,W,2,12,0.71,22097.6,M,-33.2,M,,0000*7B
$GNGGA,200554,4.0554,4249.77931,N,7216.45037,42.8296552,-72.2741728,72.2741728,W,2,12,0.71,22101.6,M,-33.2,M,,0000*7E
$GNGGA,200555,4.0555,4249.78035,N,7216.44352,42.8296725,-72.2740587,72.2740587,W,2,12,0.71,22105.6,M,-33.2,M,,0000*78
$GNGGA,200556,4.0556,4249.78062,N,7216.43625,42.829677,-72.2739375,72.2739375,W,2,12,0.71,22109.9,M,-33.2,M,,0000*78
$GNGGA,200557,4.0557,4249.78072,N,7216.42964,42.8296787,-72.2738273,72.2738273,W,2,12,0.71,22114.5,M,-33.2,M,,0000*73
$GNGGA,200558,4.0558,4249.78115,N,7216.42427,42.8296858,-72.2737378,72.2737378,W,2,12,0.71,22119,M,-33.2,M,,0000*7E
$GNGGA,200559,4.0559,4249.78195,N,7216.41953,42.8296992,-72.2736588,72.2736588,W,2,12,0.71,22123.4,M,-33.2,M,,0000*77
$GNGGA,200600,4.06,4249.78286,N,7216.41447,42.8297143,-72.2735745,72.2735745,W,2,12,0.71,22127.8,M,-33.2,M,,0000*79
$GNGGA,200601,4.0601,4249.78397,N,7216.40874,42.8297328,-72.273479,72.273479,W,2,12,0.71,22132.1,M,-33.2,M,,0000*79
$GNGGA,200602,4.0602,4249.78575,N,7216.40276,42.8297625,-72.2733793,72.2733793,W,2,12,0.71,22136.2,M,-33.2,M,,0000*7F
$GNGGA,200603,4.0603,4249.78838,N,7216.3967,42.8298063,-72.2732783,72.2732783,W,2,12,0.71,22139.7,M,-33.2,M,,0000*7C
$GNGGA,200604,4.0604,4249.79123,N,7216.39018,42.8298538,-72.2731697,72.2731697,W,2,12,0.71,22143.6,M,-33.2,M,,0000*7D
$GNGGA,200605,4.0605,4249.79351,N,7216.38301,42.8298918,-72.2730502,72.2730502,W,2,12,0.73,22147.7,M,-33.2,M,,0000*76
$GNGGA,200606,4.0606,4249.79492,N,7216.37544,42.8299153,-72.272924,72.272924,W,2,12,0.71,22152.2,M,-33.2,M,,0000*76
$GNGGA,200607,4.0607,4249.79572,N,7216.36798,42.8299287,-72.2727997,72.2727997,W,2,12,0.71,22156.6,M,-33.2,M,,0000*7A
$GNGGA,200608,4.0608,4249.79598,N,7216.36094,42.829933,-72.2726823,72.2726823,W,2,12,0.71,22160.7,M,-33.2,M,,0000*7E
$GNGGA,200609,4.0609,4249.7958,N,7216.3543,42.82993,-72.2725717,72.2725717,W,2,12,0.71,22164.5,M,-33.2,M,,0000*79
$GNGGA,200610,4.061,4249.79544,N,7216.34752,42.829924,-72.2724587,72.2724587,W,2,12,0.71,22168.3,M,-33.2,M,,0000*75
$GNGGA,200611,4.0611,4249.79536,N,7216.34052,42.8299227,-72.272342,72.272342,W,2,12,0.71,22172.4,M,-33.2,M,,0000*7A
$GNGGA,200612,4.0612,4249.79573,N,7216.33358,42.8299288,-72.2722263,72.2722263,W,2,12,0.71,22177.1,M,-33.2,M,,0000*76
$GNGGA,200613,4.0613,4249.79651,N,7216.32691,42.8299418,-72.2721152,72.2721152,W,2,12,0.71,22182,M,-33.2,M,,0000*7E
$GNGGA,200614,4.0614,4249.79792,N,7216.32046,42.8299653,-72.2720077,72.2720077,W,2,12,0.71,22186.3,M,-33.2,M,,0000*7C
$GNGGA,200615,4.0615,4249.80005,N,7216.31409,42.8300008,-72.2719015,72.2719015,W,2,12,0.71,22190.3,M,-33.2,M,,0000*79
$GNGGA,200616,4.0616,4249.80249,N,7216.30745,42.8300415,-72.2717908,72.2717908,W,2,12,0.8,22194.3,M,-33.2,M,,0000*70
$GNGGA,200617,4.0617,4249.80445,N,7216.30044,42.8300742,-72.271674,72.271674,W,2,12,0.71,22198.7,M,-33.2,M,,0000*7B
$GNGGA,200618,4.0618,4249.80544,N,7216.29335,42.8300907,-72.2715558,72.2715558,W,2,12,0.72,22203.3,M,-33.2,M,,0000*7F
$GNGGA,200619,4.0619,4249.80545,N,7216.28647,42.8300908,-72.2714412,72.2714412,W,2,12,0.72,22207.7,M,-33.2,M,,0000*7E
$GNGGA,200620,4.062,4249.80473,N,7216.27997,42.8300788,-72.2713328,72.2713328,W,2,12,0.72,22211.6,M,-33.2,M,,0000*7B
$GNGGA,200621,4.0621,4249.80386,N,7216.27373,42.8300643,-72.2712288,72.2712288,W,2,12,0.71,22215.8,M,-33.2,M,,0000*7E
$GNGGA,200622,4.0622,4249.80332,N,7216.26747,42.8300553,-72.2711245,72.2711245,W,2,12,0.71,22220.1,M,-33.2,M,,0000*7F
$GNGGA,200623,4.0623,4249.80347,N,7216.26138,42.8300578,-72.271023,72.271023,W,2,12,0.71,22224.7,M,-33.2,M,,0000*70
$GNGGA,200624,4.0624,4249.80407,N,7216.25555,42.8300678,-72.2709258,72.2709258,W,2,12,0.71,22229.4,M,-33.2,M,,0000*76
$GNGGA,200625,4.0625,4249.80533,N,7216.25017,42.8300888,-72.2708362,72.2708362,W,2,12,0.71,22233.7,M,-33.2,M,,0000*7A
$GNGGA,200626,4.0626,4249.80725,N,7216.24512,42.8301208,-72.270752,72.270752,W,2,12,0.71,22237.5,M,-33.2,M,,0000*7B
$GNGGA,200627,4.0627,4249.80939,N,7216.24025,42.8301565,-72.2706708,72.2706708,W,2,12,0.71,22241.3,M,-33.2,M,,0000*7F
$GNGGA,200628,4.0628,4249.8111,N,7216.23551,42.830185,-72.2705918,72.2705918,W,2,12,0.71,22245.5,M,-33.2,M,,0000*71
$GNGGA,200629,4.0629,4249.81205,N,7216.23102,42.8302008,-72.270517,72.270517,W,2,12,0.71,22250,M,-33.2,M,,0000*74
$GNGGA,200630,4.063,4249.81236,N,7216.22658,42.830206,-72.270443,72.270443,W,2,12,0.71,22254.6,M,-33.2,M,,0000*77
$GNGGA,200631,4.0631,4249.81222,N,7216.22156,42.8302037,-72.2703593,72.2703593,W,2,12,0.71,22258.8,M,-33.2,M,,0000*78
$GNGGA,200632,4.0632,4249.81179,N,7216.21578,42.8301965,-72.270263,72.270263,W,2,12,0.71,22263,M,-33.2,M,,0000*7D
$GNGGA,200633,4.0633,4249.8113,N,7216.2099,42.8301883,-72.270165,72.270165,W,2,12,0.71,22267.7,M,-33.2,M,,0000*79
$GNGGA,200634,4.0634,4249.8111,N,7216.20466,42.830185,-72.2700777,72.2700777,W,2,12,0.71,22272.6,M,-33.2,M,,0000*7D
$GNGGA,200635,4.0635,4249.81158,N,7216.20023,42.830193,-72.2700038,72.2700038,W,2,12,0.71,22277.2,M,-33.2,M,,0000*74
$GNGGA,200636,4.0636,4249.81301,N,7216.19618,42.8302168,-72.2699363,72.2699363,W,2,12,0.71,22281.4,M,-33.2,M,,0000*72
$GNGGA,200637,4.0637,4249.81494,N,7216.19181,42.830249,-72.2698635,72.2698635,W,2,12,0.71,22285.7,M,-33.2,M,,0000*78
$GNGGA,200638,4.0638,4249.81652,N,7216.18679,42.8302753,-72.2697798,72.2697798,W,2,12,0.71,22290.5,M,-33.2,M,,0000*78
$GNGGA,200639,4.0639,4249.8171,N,7216.18119,42.830285,-72.2696865,72.2696865,W,2,12,0.71,22295.3,M,-33.2,M,,0000*7C
$GNGGA,200640,4.064,4249.81706,N,7216.17543,42.8302843,-72.2695905,72.2695905,W,2,12,0.71,22300.1,M,-33.2,M,,0000*7E
$GNGGA,200641,4.0641,4249.81659,N,7216.16943,42.8302765,-72.2694905,72.2694905,W,2,12,0.71,22304.2,M,-33.2,M,,0000*7E
$GNGGA,200642,4.0642,4249.81554,N,7216.1629,42.830259,-72.2693817,72.2693817,W,2,12,0.71,22307.8,M,-33.2,M,,0000*7F
$GNGGA,200643,4.0643,4249.8141,N,7216.15598,42.830235,-72.2692663,72.2692663,W,2,12,0.71,22311.6,M,-33.2,M,,0000*7A
$GNGGA,200644,4.0644,4249.81282,N,7216.14922,42.8302137,-72.2691537,72.2691537,W,2,12,0.71,22315.9,M,-33.2,M,,0000*77
$GNGGA,200645,4.0645,4249.81211,N,7216.14296,42.8302018,-72.2690493,72.2690493,W,2,12,0.71,22320.5,M,-33.2,M,,0000*72
$GNGGA,200646,4.0646,4249.812,N,7216.13708,42.8302,-72.2689513,72.2689513,W,2,12,0.71,22325,M,-33.2,M,,0000*74
$GNGGA,200647,4.0647,4249.81255,N,7216.13138,42.8302092,-72.2688563,72.2688563,W,2,12,0.71,22328.9,M,-33.2,M,,0000*74
$GNGGA,200648,4.0648,4249.81371,N,7216.12587,42.8302285,-72.2687645,72.2687645,W,2,12,0.7,22332.6,M,-33.2,M,,0000*78
$GNGGA,200649,4.0649,4249.8148,N,7216.1205,42.8302467,-72.268675,72.268675,W,2,12,0.7,22336.7,M,-33.2,M,,0000*7A
$GNGGA,200650,4.065,4249.81549,N,7216.11515,42.8302582,-72.2685858,72.2685858,W,2,12,0.7,22341.4,M,-33.2,M,,0000*72
$GNGGA,200651,4.0651,4249.81562,N,7216.10951,42.8302603,-72.2684918,72.2684918,W,2,12,0.7,22346.2,M,-33.2,M,,0000*76
$GNGGA,200652,4.0652,4249.81535,N,7216.10355,42.8302558,-72.2683925,72.2683925,W,2,12,0.7,22350.6,M,-33.2,M,,0000*7A
$GNGGA,200653,4.0653,4249.81484,N,7216.09752,42.8302473,-72.268292,72.268292,W,2,12,0.7,22354.7,M,-33.2,M,,0000*7E
$GNGGA,200654,4.0654,4249.81425,N,7216.09168,42.8302375,-72.2681947,72.2681947,W,2,12,0.7,22359.1,M,-33.2,M,,0000*76
$GNGGA,200655,4.0655,4249.81377,N,7216.08596,42.8302295,-72.2680993,72.2680993,W,2,12,0.7,22363.6,M,-33.2,M,,0000*7D
$GNGGA,200656,4.0656,4249.81351,N,7216.08006,42.8302252,-72.268001,72.268001,W,2,12,0.7,22368.2,M,-33.2,M,,0000*79
$GNGGA,200657,4.0657,4249.81376,N,7216.07367,42.8302293,-72.2678945,72.2678945,W,2,12,0.7,22372.8,M,-33.2,M,,0000*77
$GNGGA,200658,4.0658,4249.81478,N,7216.06695,42.8302463,-72.2677825,72.2677825,W,2,12,0.7,22376.8,M,-33.2,M,,0000*7C
$GNGGA,200659,4.0659,4249.81653,N,7216.06024,42.8302755,-72.2676707,72.2676707,W,2,12,0.7,22380.4,M,-33.2,M,,0000*7F
$GNGGA,200700,4.07,4249.81836,N,7216.05374,42.830306,-72.2675623,72.2675623,W,2,12,0.7,22384.4,M,-33.2,M,,0000*7E
$GNGGA,200701,4.0701,4249.81965,N,7216.04732,42.8303275,-72.2674553,72.2674553,W,2,12,0.7,22389,M,-33.2,M,,0000*76
$GNGGA,200702,4.0702,4249.82038,N,7216.04075,42.8303397,-72.2673458,72.2673458,W,2,12,0.7,22393.9,M,-33.2,M,,0000*71
$GNGGA,200703,4.0703,4249.82064,N,7216.03422,42.830344,-72.267237,72.267237,W,2,12,0.7,22398.4,M,-33.2,M,,0000*7E
$GNGGA,200704,4.0704,4249.82032,N,7216.02801,42.8303387,-72.2671335,72.2671335,W,2,12,0.7,22402.5,M,-33.2,M,,0000*73
$GNGGA,200705,4.0705,4249.81966,N,7216.0219,42.8303277,-72.2670317,72.2670317,W,2,12,0.7,22406.9,M,-33.2,M,,0000*70
$GNGGA,200706,4.0706,4249.81922,N,7216.01539,42.8303203,-72.2669232,72.2669232,W,2,12,0.7,22412,M,-33.2,M,,0000*7B
$GNGGA,200707,4.0707,4249.81957,N,7216.00832,42.8303262,-72.2668053,72.2668053,W,2,12,0.7,22417.2,M,-33.2,M,,0000*78
$GNGGA,200708,4.0708,4249.82105,N,7216.00084,42.8303508,-72.2666807,72.2666807,W,2,12,0.7,22421.6,M,-33.2,M,,0000*7F
$GNGGA,200709,4.0709,4249.82348,N,7215.99322,42.8303913,-72.2665537,72.2665537,W,2,12,0.7,22425.8,M,-33.2,M,,0000*73
$GNGGA,200710,4.071,4249.82584,N,7215.98548,42.8304307,-72.2664247,72.2664247,W,2,12,0.7,22430.4,M,-33.2,M,,0000*7E
$GNGGA,200711,4.0711,4249.82737,N,7215.97755,42.8304562,-72.2662925,72.2662925,W,2,12,0.7,22435.3,M,-33.2,M,,0000*76
$GNGGA,200712,4.0712,4249.82805,N,7215.96958,42.8304675,-72.2661597,72.2661597,W,2,12,0.7,22440.1,M,-33.2,M,,0000*79
$GNGGA,200713,4.0713,4249.82816,N,7215.96176,42.8304693,-72.2660293,72.2660293,W,2,12,0.7,22444.2,M,-33.2,M,,0000*79
$GNGGA,200714,4.0714,4249.82806,N,7215.95411,42.8304677,-72.2659018,72.2659018,W,2,12,0.7,22448.4,M,-33.2,M,,0000*72
$GNGGA,200715,4.0715,4249.82823,N,7215.94656,42.8304705,-72.265776,72.265776,W,2,12,0.75,22452.8,M,-33.2,M,,0000*76
$GNGGA,200716,4.0716,4249.82886,N,7215.93885,42.830481,-72.2656475,72.2656475,W,2,12,0.7,22457.5,M,-33.2,M,,0000*70
$GNGGA,200717,4.0717,4249.82993,N,7215.93077,42.8304988,-72.2655128,72.2655128,W,2,12,0.7,22462.3,M,-33.2,M,,0000*71
$GNGGA,200718,4.0718,4249.83159,N,7215.92249,42.8305265,-72.2653748,72.2653748,W,2,12,0.7,22466.4,M,-33.2,M,,0000*7C
$GNGGA,200719,4.0719,4249.83396,N,7215.91414,42.830566,-72.2652357,72.2652357,W,2,12,0.7,22470.1,M,-33.2,M,,0000*73
$GNGGA,200720,4.072,4249.83649,N,7215.90563,42.8306082,-72.2650938,72.2650938,W,2,12,0.71,22474.3,M,-33.2,M,,0000*79
$GNGGA,200721,4.0721,4249.83829,N,7215.8969,42.8306382,-72.2649483,72.2649483,W,2,12,0.7,22479.1,M,-33.2,M,,0000*79
$GNGGA,200722,4.0722,4249.83913,N,7215.88783,42.8306522,-72.2647972,72.2647972,W,2,12,0.7,22484,M,-33.2,M,,0000*73
$GNGGA,200723,4.0723,4249.83918,N,7215.87859,42.830653,-72.2646432,72.2646432,W,2,12,0.7,22488.6,M,-33.2,M,,0000*74
$GNGGA,200724,4.0724,4249.83867,N,7215.86953,42.8306445,-72.2644922,72.2644922,W,2,12,0.7,22492.7,M,-33.2,M,,0000*7A
$GNGGA,200725,4.0725,4249.83783,N,7215.86079,42.8306305,-72.2643465,72.2643465,W,2,12,0.7,22496.9,M,-33.2,M,,0000*75
$GNGGA,200726,4.0726,4249.83709,N,7215.85212,42.8306182,-72.264202,72.264202,W,2,12,0.7,22501.4,M,-33.2,M,,0000*7A
$GNGGA,200727,4.0727,4249.83671,N,7215.84331,42.8306118,-72.2640552,72.2640552,W,2,12,0.7,22506.3,M,-33.2,M,,0000*74
$GNGGA,200728,4.0728,4249.83673,N,7215.83472,42.8306122,-72.263912,72.263912,W,2,12,0.7,22511.2,M,-33.2,M,,0000*79
$GNGGA,200729,4.0729,4249.83708,N,7215.82691,42.830618,-72.2637818,72.2637818,W,2,12,0.7,22515.9,M,-33.2,M,,0000*74
$GNGGA,200730,4.073,4249.8378,N,7215.82011,42.83063,-72.2636685,72.2636685,W,2,12,0.7,22519.7,M,-33.2,M,,0000*70
$GNGGA,200731,4.0731,4249.83883,N,7215.81393,42.8306472,-72.2635655,72.2635655,W,2,12,0.7,22523.2,M,-33.2,M,,0000*7B
$GNGGA,200732,4.0732,4249.83977,N,7215.80745,42.8306628,-72.2634575,72.2634575,W,2,12,0.7,22527.2,M,-33.2,M,,0000*78
$GNGGA,200733,4.0733,4249.84012,N,7215.8001,42.8306687,-72.263335,72.263335,W,2,12,0.7,22531.7,M,-33.2,M,,0000*71
$GNGGA,200734,4.0734,4249.83991,N,7215.79222,42.8306652,-72.2632037,72.2632037,W,2,12,0.7,22536.8,M,-33.2,M,,0000*7E
$GNGGA,200735,4.0735,4249.83949,N,7215.78416,42.8306582,-72.2630693,72.2630693,W,2,12,0.7,22541.7,M,-33.2,M,,0000*75
$GNGGA,200736,4.0736,4249.839,N,7215.77557,42.83065,-72.2629262,72.2629262,W,2,12,0.7,22545.9,M,-33.2,M,,0000*7A
$GNGGA,200737,4.0737,4249.83834,N,7215.76623,42.830639,-72.2627705,72.2627705,W,2,12,0.7,22550,M,-33.2,M,,0000*71
$GNGGA,200738,4.0738,4249.83749,N,7215.75677,42.8306248,-72.2626128,72.2626128,W,2,12,0.7,22554.6,M,-33.2,M,,0000*7B
$GNGGA,200739,4.0739,4249.83655,N,7215.74801,42.8306092,-72.2624668,72.2624668,W,2,12,0.7,22559.6,M,-33.2,M,,0000*75
$GNGGA,200740,4.074,4249.83575,N,7215.74029,42.8305958,-72.2623382,72.2623382,W,2,12,0.7,22564.7,M,-33.2,M,,0000*77
$GNGGA,200741,4.0741,4249.83546,N,7215.73345,42.830591,-72.2622242,72.2622242,W,2,12,0.7,22569.3,M,-33.2,M,,0000*71
$GNGGA,200742,4.0742,4249.83557,N,7215.72719,42.8305928,-72.2621198,72.2621198,W,2,12,0.7,22573.3,M,-33.2,M,,0000*75
