Elapsed, Counts, T (Raw), T1 (C), P (Raw), P1 (mbar), P2 (mbar), Altitude (m), Dead Time (s), Dead Time Counts
792560.504000, -1, 8360712, 27.507845, 6773194, 1009.809634, 1009.809634, 96.469185, 0.000000, -1
792561.504000, -1, 8360918, 27.514679, 6772898, 1009.708965, 1009.708965, 97.329453, 0.000000, -1
792562.504000, -1, 8360886, 27.513617, 6771728, 1009.247128, 1009.247128, 101.271866, 0.000000, -1
792563.504000, -1, 8361184, 27.523503, 6771582, 1009.212294, 1009.212294, 101.571014, 0.000000, -1
792564.504000, -1, 8361886, 27.546792, 6772646, 1009.683115, 1009.683115, 97.555397, 0.000000, -1
792565.504000, -1, 8362138, 27.555152, 6772734, 1009.736704, 1009.736704, 97.099380, 0.000000, -1
792566.504000, -1, 8362380, 27.563180, 6772692, 1009.738487, 1009.738487, 97.085487, 0.000000, -1
792567.504000, -1, 8362382, 27.563247, 6771544, 1009.287807, 1009.287807, 100.933029, 0.000000, -1
792568.504000, -1, 8362952, 27.582156, 6772428, 1009.678005, 1009.678005, 97.604874, 0.000000, -1
792569.504000, -1, 8363286, 27.593237, 6772456, 1009.714223, 1009.714223, 97.297554, 0.000000, -1
792570.504000, -1, 8363530, 27.601331, 6772480, 1009.742075, 1009.742075, 97.061157, 0.000000, -1
792571.504000, -1, 8363866, 27.612478, 6772326, 1009.706964, 1009.706964, 97.362701, 0.000000, -1
792572.504000, -1, 8364092, 27.619975, 6772284, 1009.707533, 1009.707533, 97.359077, 0.000000, -1
792573.504000, -1, 8364440, 27.631520, 6772220, 1009.708673, 1009.708673, 97.351257, 0.000000, -1
792574.504000, -1, 8364702, 27.640212, 6772038, 1009.656971, 1009.656971, 97.794067, 0.000000, -1
792575.504000, -1, 8364986, 27.649634, 6772074, 1009.692554, 1009.692554, 97.491859, 0.000000, -1
792576.504000, -1, 8365230, 27.657728, 6772090, 1009.717261, 1009.717261, 97.282280, 0.000000, -1
792577.504000, -1, 8365452, 27.665093, 6771960, 1009.682959, 1009.682959, 97.576332, 0.000000, -1
792578.504000, -1, 8365852, 27.678363, 6771980, 1009.721015, 1009.721015, 97.253632, 0.000000, -1
792579.504000, -1, 8366162, 27.688647, 6771778, 1009.665071, 1009.665071, 97.732956, 0.000000, -1
792580.504000, -1, 8366388, 27.696145, 6771946, 1009.748127, 1009.748127, 97.025108, 0.000000, -1
792581.504000, -1, 8366654, 27.704969, 6771926, 1009.760354, 1009.760354, 96.922188, 0.000000, -1
792582.504000, -1, 8366836, 27.711007, 6771708, 1009.688456, 1009.688456, 97.537010, 0.000000, -1
792583.504000, -1, 8367042, 27.717841, 6771682, 1009.693793, 1009.693793, 97.492569, 0.000000, -1
792584.504000, -1, 8367250, 27.724741, 6771638, 1009.692210, 1009.692210, 97.507225, 0.000000, -1
792585.504000, -1, 8367552, 27.734760, 6771594, 1009.697722, 1009.697722, 97.461823, 0.000000, -1
792586.504000, -1, 8367754, 27.741461, 6771556, 1009.698042, 1009.698042, 97.460197, 0.000000, -1
792587.504000, -1, 8367964, 27.748428, 6771488, 1009.687180, 1009.687180, 97.554100, 0.000000, -1
792588.504000, -1, 8368278, 27.758845, 6771388, 1009.671594, 1009.671594, 97.688904, 0.000000, -1
792589.504000, -1, 8368476, 27.765414, 6771428, 1009.702256, 1009.702256, 97.428185, 0.000000, -1
792590.504000, -1, 8368792, 27.775897, 6771374, 1009.704892, 1009.704892, 97.407402, 0.000000, -1
792591.504000, -1, 8368916, 27.780010, 6771356, 1009.707180, 1009.707180, 97.388550, 0.000000, -1
792592.504000, -1, 8369062, 27.784854, 6771360, 1009.719772, 1009.719772, 97.281830, 0.000000, -1
792593.504000, -1, 8369256, 27.791290, 6771304, 1009.712413, 1009.712413, 97.345734, 0.000000, -1
792594.504000, -1, 8369544, 27.800844, 6771132, 1009.666570, 1009.666570, 97.738770, 0.000000, -1
792595.504000, -1, 8369646, 27.804228, 6771210, 1009.704916, 1009.704916, 97.411888, 0.000000, -1
792596.504000, -1, 8369792, 27.809072, 6771188, 1009.707292, 1009.707292, 97.392403, 0.000000, -1
792597.504000, -1, 8369972, 27.815043, 6771152, 1009.706732, 1009.706732, 97.398170, 0.000000, -1
792598.504000, -1, 8370180, 27.821943, 6771124, 1009.711429, 1009.711429, 97.359200, 0.000000, -1
792599.504000, -1, 8370398, 27.829175, 6771098, 1009.717666, 1009.717666, 97.307137, 0.000000, -1
792600.504000, -1, 8370526, 27.833422, 6771090, 1009.724184, 1009.724184, 97.252182, 0.000000, -1
792601.504000, -1, 8370744, 27.840654, 6770916, 1009.672264, 1009.672264, 97.696754, 0.000000, -1
792602.504000, -1, 8370946, 27.847355, 6770922, 1009.689866, 1009.689866, 97.547539, 0.000000, -1
792603.504000, -1, 8371056, 27.851004, 6770960, 1009.713101, 1009.713101, 97.349731, 0.000000, -1
792604.504000, -1, 8371252, 27.857507, 6770900, 1009.704315, 1009.704315, 97.425835, 0.000000, -1
792605.504000, -1, 8371382, 27.861819, 6770968, 1009.740848, 1009.740848, 97.114563, 0.000000, -1
792606.504000, -1, 8371564, 27.867857, 6770898, 1009.727075, 1009.727075, 97.233170, 0.000000, -1
792607.504000, -1, 8371724, 27.873165, 6770748, 1009.680204, 1009.680204, 97.634338, 0.000000, -1
792608.504000, -1, 8371810, 27.876018, 6770746, 1009.685908, 1009.685908, 97.586098, 0.000000, -1
792609.504000, -1, 8371992, 27.882056, 6770772, 1009.709860, 1009.709860, 97.382538, 0.000000, -1
792610.504000, -1, 8372178, 27.888226, 6770634, 1009.669663, 1009.669663, 97.726852, 0.000000, -1
792611.504000, -1, 8372220, 27.889620, 6770622, 1009.668117, 1009.668117, 97.740288, 0.000000, -1
792612.504000, -1, 8372298, 27.892207, 6770710, 1009.708587, 1009.708587, 97.395088, 0.000000, -1
792613.504000, -1, 8372474, 27.898046, 6770520, 1009.647198, 1009.647198, 97.920349, 0.000000, -1
792614.504000, -1, 8372552, 27.900634, 6770674, 1009.713606, 1009.713606, 97.353615, 0.000000, -1
792615.504000, -1, 8372758, 27.907468, 6770622, 1009.708715, 1009.708715, 97.396515, 0.000000, -1
792616.504000, -1, 8372856, 27.910719, 6770534, 1009.681525, 1009.681525, 97.629272, 0.000000, -1
792617.504000, -1, 8373034, 27.916624, 6770548, 1009.700459, 1009.700459, 97.468536, 0.000000, -1
792618.504000, -1, 8373160, 27.920804, 6770380, 1009.643940, 1009.643940, 97.951965, 0.000000, -1
792619.504000, -1, 8373248, 27.923723, 6770462, 1009.682807, 1009.682807, 97.620476, 0.000000, -1
792620.504000, -1, 8373388, 27.928368, 6770420, 1009.676864, 1009.676864, 97.672005, 0.000000, -1
792621.504000, -1, 8373436, 27.929960, 6770448, 1009.691491, 1009.691491, 97.547340, 0.000000, -1
792622.504000, -1, 8373622, 27.936131, 6770376, 1009.677227, 1009.677227, 97.670189, 0.000000, -1
792623.504000, -1, 8373780, 27.941372, 6770384, 1009.692293, 1009.692293, 97.542374, 0.000000, -1
792624.504000, -1, 8373788, 27.941638, 6770402, 1009.699972, 1009.699972, 97.476837, 0.000000, -1
792625.504000, -1, 8373868, 27.944292, 6770354, 1009.687142, 1009.687142, 97.586861, 0.000000, -1
792626.504000, -1, 8373940, 27.946680, 6770410, 1009.714585, 1009.714585, 97.352859, 0.000000, -1
792627.504000, -1, 8374066, 27.950860, 6770460, 1009.743745, 1009.743745, 97.104500, 0.000000, -1
792628.504000, -1, 8374088, 27.951590, 6770320, 1009.690378, 1009.690378, 97.560425, 0.000000, -1
792629.504000, -1, 8374174, 27.954443, 6770312, 1009.693723, 1009.693723, 97.532333, 0.000000, -1
792630.504000, -1, 8374254, 27.957097, 6770252, 1009.676176, 1009.676176, 97.682648, 0.000000, -1
792631.504000, -1, 8374368, 27.960879, 6770158, 1009.647830, 1009.647830, 97.925392, 0.000000, -1
792632.504000, -1, 8374438, 27.963201, 6770244, 1009.686914, 1009.686914, 97.591934, 0.000000, -1
792633.504000, -1, 8374530, 27.966253, 6770192, 1009.673417, 1009.673417, 97.707733, 0.000000, -1
792634.504000, -1, 8374662, 27.970633, 6770174, 1009.676301, 1009.676301, 97.683823, 0.000000, -1
792635.504000, -1, 8374694, 27.971694, 6770248, 1009.707802, 1009.707802, 97.414932, 0.000000, -1
792636.504000, -1, 8374788, 27.974813, 6770130, 1009.668512, 1009.668512, 97.751045, 0.000000, -1
792637.504000, -1, 8374872, 27.977599, 6770194, 1009.700006, 1009.700006, 97.482491, 0.000000, -1
792638.504000, -1, 8374822, 27.975941, 6769678, 1009.493410, 1009.493410, 99.247055, 0.000000, -1
792639.504000, -1, 8374876, 27.977732, 6769478, 1009.418870, 1009.418870, 99.884209, 0.000000, -1
792640.504000, -1, 8374870, 27.977533, 6768888, 1009.186506, 1009.186506, 101.869713, 0.000000, -1
792641.504000, -1, 8375120, 27.985827, 6769894, 1009.600794, 1009.600794, 98.331337, 0.000000, -1
792642.504000, -1, 8374986, 27.981381, 6769100, 1009.278585, 1009.278585, 101.083504, 0.000000, -1
792643.504000, -1, 8375362, 27.993855, 6769826, 1009.592321, 1009.592321, 98.405060, 0.000000, -1
792644.504000, -1, 8375470, 27.997438, 6770084, 1009.701885, 1009.701885, 97.469727, 0.000000, -1
792645.504000, -1, 8375378, 27.994386, 6769996, 1009.660353, 1009.660353, 97.823990, 0.000000, -1
792646.504000, -1, 8375488, 27.998035, 6770082, 1009.702457, 1009.702457, 97.464943, 0.000000, -1
792647.504000, -1, 8375536, 27.999627, 6769922, 1009.643184, 1009.643184, 97.971519, 0.000000, -1
792648.504000, -1, 8375620, 28.002414, 6769938, 1009.655811, 1009.655811, 97.864120, 0.000000, -1
792649.504000, -1, 8375608, 28.002016, 6770070, 1009.706793, 1009.706793, 97.428558, 0.000000, -1
792650.504000, -1, 8375752, 28.006793, 6769834, 1009.624887, 1009.624887, 98.129013, 0.000000, -1
792651.504000, -1, 8375750, 28.006727, 6770026, 1009.700211, 1009.700211, 97.485565, 0.000000, -1
792652.504000, -1, 8375726, 28.005930, 6769932, 1009.661449, 1009.661449, 97.816544, 0.000000, -1
792653.504000, -1, 8375696, 28.004935, 6769892, 1009.643462, 1009.643462, 97.970032, 0.000000, -1
792654.504000, -1, 8375736, 28.006262, 6769964, 1009.674782, 1009.674782, 97.702698, 0.000000, -1
792655.504000, -1, 8375538, 27.999694, 6770014, 1009.679499, 1009.679499, 97.661316, 0.000000, -1
792656.504000, -1, 8375318, 27.992395, 6769978, 1009.648751, 1009.648751, 97.922768, 0.000000, -1
792657.504000, -1, 8375184, 27.987950, 6770072, 1009.675591, 1009.675591, 97.692757, 0.000000, -1
792658.504000, -1, 8374836, 27.976405, 6770060, 1009.644619, 1009.644619, 97.955406, 0.000000, -1
792659.504000, -1, 8374576, 27.967780, 6770132, 1009.653304, 1009.653304, 97.879784, 0.000000, -1
792660.504000, -1, 8374468, 27.964197, 6770160, 1009.656161, 1009.656161, 97.854782, 0.000000, -1
792661.504000, -1, 8374334, 27.959751, 6770158, 1009.645265, 1009.645265, 97.947121, 0.000000, -1
792662.504000, -1, 8374044, 27.950131, 6770194, 1009.637535, 1009.637535, 98.011551, 0.000000, -1
792663.504000, -1, 8373856, 27.943894, 6770280, 1009.657152, 1009.657152, 97.842949, 0.000000, -1
792664.504000, -1, 8373720, 27.939382, 6770282, 1009.647676, 1009.647676, 97.923134, 0.000000, -1
792665.504000, -1, 8373642, 27.936794, 6770202, 1009.610348, 1009.610348, 98.241547, 0.000000, -1
792666.504000, -1, 8373522, 27.932813, 6770342, 1009.656319, 1009.656319, 97.848228, 0.000000, -1
792667.504000, -1, 8373434, 27.929894, 6770358, 1009.655967, 1009.655967, 97.850739, 0.000000, -1
792668.504000, -1, 8373406, 27.928965, 6770426, 1009.680581, 1009.680581, 97.640366, 0.000000, -1
792669.504000, -1, 8373436, 27.929960, 6770344, 1009.650616, 1009.650616, 97.896461, 0.000000, -1
792670.504000, -1, 8373370, 27.927771, 6770316, 1009.634631, 1009.634631, 98.032631, 0.000000, -1
792671.504000, -1, 8373288, 27.925050, 6770386, 1009.655956, 1009.655956, 97.850037, 0.000000, -1
792672.504000, -1, 8373210, 27.922463, 6770358, 1009.639066, 1009.639066, 97.993866, 0.000000, -1
792673.504000, -1, 8373182, 27.921534, 6770502, 1009.693548, 1009.693548, 97.528374, 0.000000, -1
792674.504000, -1, 8373104, 27.918946, 6770360, 1009.631854, 1009.631854, 98.054886, 0.000000, -1
792675.504000, -1, 8373000, 27.915496, 6770428, 1009.650732, 1009.650732, 97.893066, 0.000000, -1
792676.504000, -1, 8373056, 27.917354, 6770474, 1009.673036, 1009.673036, 97.702873, 0.000000, -1
792677.504000, -1, 8372998, 27.915430, 6770434, 1009.652939, 1009.652939, 97.874207, 0.000000, -1
792678.504000, -1, 8372978, 27.914766, 6770454, 1009.659290, 1009.659290, 97.819847, 0.000000, -1
792679.504000, -1, 8372824, 27.909657, 6770572, 1009.694045, 1009.694045, 97.522163, 0.000000, -1
792680.504000, -1, 8372696, 27.905411, 6770558, 1009.678884, 1009.678884, 97.650948, 0.000000, -1
792681.504000, -1, 8372690, 27.905212, 6770550, 1009.675287, 1009.675287, 97.681633, 0.000000, -1
792682.504000, -1, 8372658, 27.904150, 6770642, 1009.709029, 1009.709029, 97.393280, 0.000000, -1
792683.504000, -1, 8372652, 27.903951, 6770596, 1009.690498, 1009.690498, 97.551514, 0.000000, -1
792684.504000, -1, 8372572, 27.901297, 6770606, 1009.688391, 1009.688391, 97.569069, 0.000000, -1
792685.504000, -1, 8372596, 27.902094, 6770550, 1009.668194, 1009.668194, 97.741699, 0.000000, -1
792686.504000, -1, 8372492, 27.898643, 6770504, 1009.642268, 1009.642268, 97.962555, 0.000000, -1
792687.504000, -1, 8372180, 27.888293, 6770674, 1009.685534, 1009.685534, 97.591316, 0.000000, -1
792688.504000, -1, 8371860, 27.877677, 6770584, 1009.626017, 1009.626017, 98.097862, 0.000000, -1
792689.504000, -1, 8371676, 27.871573, 6770640, 1009.634140, 1009.634140, 98.027481, 0.000000, -1
792690.504000, -1, 8371588, 27.868653, 6770734, 1009.664439, 1009.664439, 97.768227, 0.000000, -1
792691.504000, -1, 8371534, 27.866862, 6770654, 1009.628926, 1009.628926, 98.071220, 0.000000, -1
792692.504000, -1, 8371464, 27.864540, 6770688, 1009.637004, 1009.637004, 98.001839, 0.000000, -1
792693.504000, -1, 8371356, 27.860957, 6770842, 1009.689372, 1009.689372, 97.554016, 0.000000, -1
792694.504000, -1, 8371240, 27.857109, 6770818, 1009.671186, 1009.671186, 97.708687, 0.000000, -1
792695.504000, -1, 8371206, 27.855981, 6770662, 1009.607318, 1009.607318, 98.253952, 0.000000, -1
792696.504000, -1, 8371252, 27.857507, 6770824, 1009.674449, 1009.674449, 97.680878, 0.000000, -1
792697.504000, -1, 8371146, 27.853990, 6770636, 1009.592573, 1009.592573, 98.379555, 0.000000, -1
792698.504000, -1, 8371144, 27.853924, 6770818, 1009.663941, 1009.663941, 97.770027, 0.000000, -1
792699.504000, -1, 8371042, 27.850540, 6770820, 1009.657030, 1009.657030, 97.828491, 0.000000, -1
792700.504000, -1, 8371134, 27.853592, 6770834, 1009.669474, 1009.669474, 97.722725, 0.000000, -1
792701.504000, -1, 8371046, 27.850673, 6770854, 1009.670692, 1009.670692, 97.711838, 0.000000, -1
792702.504000, -1, 8371120, 27.853128, 6770856, 1009.677063, 1009.677063, 97.657837, 0.000000, -1
792703.504000, -1, 8370986, 27.848682, 6770910, 1009.688170, 1009.688170, 97.562248, 0.000000, -1
792704.504000, -1, 8370912, 27.846227, 6770834, 1009.652720, 1009.652720, 97.864578, 0.000000, -1
792705.504000, -1, 8370822, 27.843241, 6770900, 1009.671863, 1009.671863, 97.700607, 0.000000, -1
792706.504000, -1, 8370670, 27.838199, 6770964, 1009.685540, 1009.685540, 97.582962, 0.000000, -1
792707.504000, -1, 8370572, 27.834948, 6770930, 1009.664784, 1009.664784, 97.759682, 0.000000, -1
792708.504000, -1, 8370514, 27.833024, 6770780, 1009.601465, 1009.601465, 98.300110, 0.000000, -1
792709.504000, -1, 8370364, 27.828047, 6770998, 1009.675806, 1009.675806, 97.664413, 0.000000, -1
792710.504000, -1, 8370258, 27.824531, 6770964, 1009.654446, 1009.654446, 97.846237, 0.000000, -1
792711.504000, -1, 8370156, 27.821147, 6770952, 1009.642033, 1009.642033, 97.951675, 0.000000, -1
792712.504000, -1, 8370066, 27.818161, 6770990, 1009.650172, 1009.650172, 97.881676, 0.000000, -1
792713.504000, -1, 8370050, 27.817631, 6770986, 1009.647393, 1009.647393, 97.905327, 0.000000, -1
792714.504000, -1, 8369876, 27.811858, 6771084, 1009.672767, 1009.672767, 97.687675, 0.000000, -1
792715.504000, -1, 8369834, 27.810465, 6771100, 1009.675884, 1009.675884, 97.660828, 0.000000, -1
792716.504000, -1, 8369764, 27.808143, 6771080, 1009.662743, 1009.662743, 97.772667, 0.000000, -1
792717.504000, -1, 8369742, 27.807413, 6771046, 1009.647723, 1009.647723, 97.900810, 0.000000, -1
792718.504000, -1, 8369708, 27.806285, 6771152, 1009.686806, 1009.686806, 97.566872, 0.000000, -1
792719.504000, -1, 8369578, 27.801972, 6771188, 1009.691139, 1009.691139, 97.529152, 0.000000, -1
792720.504000, -1, 8369476, 27.798588, 6771148, 1009.667724, 1009.667724, 97.728539, 0.000000, -1
792721.504000, -1, 8369356, 27.794607, 6771046, 1009.618590, 1009.618590, 98.147461, 0.000000, -1
792722.504000, -1, 8369416, 27.796598, 6771284, 1009.716632, 1009.716632, 97.310585, 0.000000, -1
792723.504000, -1, 8369476, 27.798588, 6771158, 1009.671653, 1009.671653, 97.694992, 0.000000, -1
792724.504000, -1, 8369314, 27.793214, 6771210, 1009.679857, 1009.679857, 97.624046, 0.000000, -1
792725.504000, -1, 8369402, 27.796133, 6771116, 1009.649566, 1009.649566, 97.883194, 0.000000, -1
792726.504000, -1, 8369336, 27.793944, 6771150, 1009.657943, 1009.657943, 97.811295, 0.000000, -1
792727.504000, -1, 8369370, 27.795072, 6771252, 1009.700586, 1009.700586, 97.447342, 0.000000, -1
792728.504000, -1, 8369370, 27.795072, 6771252, 1009.700586, 1009.700586, 97.447342, 0.000000, -1
792729.504000, -1, 8369408, 27.796332, 6771224, 1009.692453, 1009.692453, 97.517006, 0.000000, -1
792730.504000, -1, 8369446, 27.797593, 6771254, 1009.707109, 1009.707109, 97.392067, 0.000000, -1
792731.504000, -1, 8369334, 27.793877, 6771182, 1009.670365, 1009.670365, 97.705208, 0.000000, -1
792732.504000, -1, 8369308, 27.793015, 6771258, 1009.698264, 1009.698264, 97.466835, 0.000000, -1
792733.504000, -1, 8369308, 27.793015, 6771226, 1009.685691, 1009.685691, 97.574196, 0.000000, -1
792734.504000, -1, 8369312, 27.793148, 6771176, 1009.666347, 1009.666347, 97.739395, 0.000000, -1
792735.504000, -1, 8369202, 27.789498, 6771234, 1009.680834, 1009.680834, 97.615089, 0.000000, -1
792736.504000, -1, 8369116, 27.786645, 6771174, 1009.650768, 1009.650768, 97.871353, 0.000000, -1
792737.504000, -1, 8369158, 27.788039, 6771134, 1009.638222, 1009.638222, 97.978722, 0.000000, -1
792738.504000, -1, 8369074, 27.785252, 6771244, 1009.675101, 1009.675101, 97.663338, 0.000000, -1
792739.504000, -1, 8369190, 27.789100, 6771338, 1009.720790, 1009.720790, 97.273842, 0.000000, -1
792740.504000, -1, 8369036, 27.783991, 6771170, 1009.643158, 1009.643158, 97.935890, 0.000000, -1
792741.504000, -1, 8368966, 27.781669, 6771476, 1009.758102, 1009.758102, 96.954025, 0.000000, -1
792742.504000, -1, 8368836, 27.777356, 6771436, 1009.732573, 1009.732573, 97.171295, 0.000000, -1
792743.504000, -1, 8368660, 27.771518, 6771370, 1009.693357, 1009.693357, 97.505180, 0.000000, -1
792744.504000, -1, 8368554, 27.768001, 6771512, 1009.741146, 1009.741146, 97.096550, 0.000000, -1
792745.504000, -1, 8368560, 27.768200, 6771484, 1009.730598, 1009.730598, 97.186646, 0.000000, -1
792746.504000, -1, 8368606, 27.769726, 6771346, 1009.679852, 1009.679852, 97.620201, 0.000000, -1
792747.504000, -1, 8368564, 27.768333, 6771396, 1009.696326, 1009.696326, 97.479301, 0.000000, -1
792748.504000, -1, 8368542, 27.767603, 6771514, 1009.741026, 1009.741026, 97.097511, 0.000000, -1
792749.504000, -1, 8368330, 27.760570, 6771478, 1009.710879, 1009.710879, 97.353752, 0.000000, -1
792750.504000, -1, 8368310, 27.759907, 6771452, 1009.699154, 1009.699154, 97.453758, 0.000000, -1
792751.504000, -1, 8368282, 27.758978, 6771484, 1009.709613, 1009.709613, 97.364304, 0.000000, -1
792752.504000, -1, 8368314, 27.760039, 6771556, 1009.740316, 1009.740316, 97.102325, 0.000000, -1
792753.504000, -1, 8367978, 27.748893, 6771474, 1009.682736, 1009.682736, 97.592117, 0.000000, -1
792754.504000, -1, 8367792, 27.742722, 6771510, 1009.682839, 1009.682839, 97.590218, 0.000000, -1
792755.504000, -1, 8367500, 27.733035, 6771474, 1009.646654, 1009.646654, 97.897568, 0.000000, -1
792756.504000, -1, 8367352, 27.728125, 6771582, 1009.677910, 1009.677910, 97.629883, 0.000000, -1
792757.504000, -1, 8367152, 27.721490, 6771698, 1009.708383, 1009.708383, 97.368607, 0.000000, -1
792758.504000, -1, 8366866, 27.712002, 6771770, 1009.715076, 1009.715076, 97.309891, 0.000000, -1
792759.504000, -1, 8366524, 27.700656, 6771652, 1009.642903, 1009.642903, 97.924210, 0.000000, -1
792760.504000, -1, 8365926, 27.680818, 6771806, 1009.658253, 1009.658253, 97.789864, 0.000000, -1
792761.504000, -1, 8365502, 27.666752, 6771962, 1009.687520, 1009.687520, 97.537674, 0.000000, -1
